id,ride_id,customer_id,driver_id,pickup_area,dropoff_area,ride_start_time,ride_end_time,ride_duration_minutes,distance_km,fare_bdt,driver_rating,customer_rating,ride_status,cancellation_reason,payment_method
8726,R_208726,C_2606,D_3380,Cantonment,Banani,2024-03-31 02:26:00,2024-03-31 03:30:00,64,25.14,520.71,3.2,3.7,Completed,,Nagad
8727,R_208727,C_3589,D_3099,Old Dhaka,Motijheel,2024-02-11 00:28:00,2024-02-11 01:06:00,38,8.01,205.1,3.5,3.5,Completed,,Cash
8728,R_208728,C_2531,D_3202,Gulshan,Baridhara,2024-10-22 19:53:00,2024-10-22 20:12:00,19,7.95,273,3.2,3.7,Completed,,Card
8729,R_208729,C_3658,D_3556,Mirpur,Savar,2024-10-15 22:22:00,2024-10-15 22:43:00,21,3.91,134.21,3.2,4.5,Completed,,Card
8730,R_208730,C_2726,D_3570,Savar,Old Dhaka,2024-01-31 15:27:00,2024-01-31 16:27:00,60,25.46,581.36,4.1,4.9,Completed,,Pathao Pay
8731,R_208731,C_3593,D_3114,Dhanmondi,Old Dhaka,2024-01-15 01:54:00,2024-01-15 02:45:00,51,14.27,443.02,3,3.7,Completed,,Pathao Pay
8732,R_208732,C_2761,D_3675,Khilgaon,Mohakhali,2024-11-15 05:27:00,2024-11-15 05:37:00,10,2.87,92.24,4.7,4.4,Canceled,Incorrect pickup location,Pathao Pay
8733,R_208733,C_2738,D_3422,Old Dhaka,Cantonment,2024-01-11 19:11:00,2024-01-11 19:19:00,8,2.52,72.54,4.1,3.2,Completed,,Card
8734,R_208734,C_4121,D_3616,Banani,Gulshan,2024-06-23 16:02:00,2024-06-23 16:38:00,36,13.06,276.16,5,4.9,Completed,,bKash
8735,R_208735,C_3988,D_3253,Old Dhaka,Motijheel,2024-09-07 06:31:00,2024-09-07 07:24:00,53,13.15,428.72,3.4,4.6,Completed,,bKash
8736,R_208736,C_2808,D_3447,Old Dhaka,Mirpur,2024-11-08 02:30:00,2024-11-08 03:22:00,52,14.54,405.95,5,3.9,Completed,,Nagad
8737,R_208737,C_2008,D_3429,Farmgate,Mohakhali,2024-08-09 22:09:00,2024-08-09 22:55:00,46,13.47,371.77,4,4.9,Completed,,Pathao Pay
8738,R_208738,C_3261,D_3452,Savar,Mohakhali,2024-06-23 18:14:00,2024-06-23 18:59:00,45,10.39,289.98,4.8,4.8,Completed,,Cash
8739,R_208739,C_3691,D_3219,Baridhara,Mirpur,2024-06-26 16:19:00,2024-06-26 16:40:00,21,7.35,156.6,4.1,3.5,Completed,,bKash
8740,R_208740,C_4367,D_3117,Motijheel,Khilgaon,2024-05-10 14:08:00,2024-05-10 15:19:00,71,26.09,750.11,4.4,4.8,Completed,,bKash
8741,R_208741,C_2835,D_3178,Cantonment,Farmgate,2024-12-25 12:17:00,2024-12-25 13:06:00,49,21.5,539.36,3.4,3.6,Completed,,Pathao Pay
8742,R_208742,C_4204,D_3623,Old Dhaka,Banani,2024-01-01 16:08:00,2024-01-01 17:09:00,61,20.34,488.66,3.9,3.2,Completed,,bKash
8743,R_208743,C_4047,D_3150,Dhanmondi,Uttara,2024-09-22 18:53:00,2024-09-22 19:59:00,66,21.49,550.19,3.9,4.2,Completed,,Cash
8744,R_208744,C_2683,D_3068,Khilgaon,Gulshan,2024-04-26 15:01:00,2024-04-26 15:46:00,45,11.61,247.13,4.1,4.7,Completed,,bKash
8745,R_208745,C_3204,D_3442,Dhanmondi,Rampura,2024-04-29 19:20:00,2024-04-29 19:46:00,26,9.47,199.11,3.7,4.5,Canceled,Long waiting time,Cash
8746,R_208746,C_2059,D_3333,Rampura,Khilgaon,2024-06-09 11:50:00,2024-06-09 13:05:00,75,18.47,456.45,4.5,3.9,Completed,,Card
8747,R_208747,C_2192,D_3431,Mirpur,Cantonment,2024-04-03 19:37:00,2024-04-03 20:52:00,75,32.01,859.74,3.7,4.9,Completed,,Pathao Pay
8748,R_208748,C_2496,D_3336,Mirpur,Baridhara,2024-03-20 17:01:00,2024-03-20 17:19:00,18,7.05,236.29,3.6,3.3,Canceled,Incorrect pickup location,Card
8749,R_208749,C_4456,D_3226,Savar,Mirpur,2024-08-15 07:43:00,2024-08-15 08:49:00,66,17.82,523.87,4.5,4.9,Completed,,Card
8750,R_208750,C_3776,D_3464,Savar,Uttara,2024-11-27 02:48:00,2024-11-27 03:31:00,43,13.95,391.24,4.1,3.2,Canceled,Driver no-show,Card
8751,R_208751,C_2791,D_3552,Motijheel,Old Dhaka,2024-04-21 21:37:00,2024-04-21 22:30:00,53,17.71,416.43,4.3,4.9,Completed,,Cash
8752,R_208752,C_3260,D_3208,Mirpur,Old Dhaka,2024-03-23 23:07:00,2024-03-23 23:43:00,36,11.08,345.41,3.7,3.3,Canceled,Long waiting time,Pathao Pay
8753,R_208753,C_3601,D_3119,Khilgaon,Farmgate,2024-12-04 19:18:00,2024-12-04 19:40:00,22,7.49,227.89,4,3.5,Canceled,Driver no-show,Cash
8754,R_208754,C_2870,D_3685,Baridhara,Mirpur,2024-10-30 00:47:00,2024-10-30 01:38:00,51,14.19,403.96,3.7,3.3,Canceled,Driver no-show,Nagad
8755,R_208755,C_3819,D_3696,Uttara,Bashundhara R/A,2024-08-27 04:12:00,2024-08-27 04:54:00,42,8.34,279.41,3.9,3.4,Completed,,Cash
8756,R_208756,C_2682,D_3137,Old Dhaka,Uttara,2024-10-03 01:19:00,2024-10-03 02:27:00,68,18.7,446.22,3.3,4.5,Canceled,Incorrect pickup location,bKash
8757,R_208757,C_4122,D_3244,Farmgate,Motijheel,2024-07-23 12:59:00,2024-07-23 13:54:00,55,13.14,391.19,3.8,4.5,Completed,,Cash
8758,R_208758,C_2848,D_3611,Baridhara,Dhanmondi,2024-03-11 17:26:00,2024-03-11 17:57:00,31,10.01,225.73,3.9,4.4,Completed,,Pathao Pay
8759,R_208759,C_2615,D_3045,Gulshan,Motijheel,2024-08-30 02:39:00,2024-08-30 03:22:00,43,14.71,347.15,4.8,4.2,Completed,,Nagad
8760,R_208760,C_2497,D_3155,Rampura,Baridhara,2024-10-22 23:29:00,2024-10-22 23:41:00,12,3.69,131.39,4.6,3.4,Completed,,Card
8761,R_208761,C_3682,D_3141,Motijheel,Khilgaon,2024-04-23 11:22:00,2024-04-23 11:57:00,35,12.76,285.43,3,3.6,Completed,,Pathao Pay
8762,R_208762,C_3139,D_3424,Motijheel,Rampura,2024-10-17 10:25:00,2024-10-17 10:56:00,31,12.4,293.71,4.4,4.1,Canceled,Traffic,Card
8763,R_208763,C_3034,D_3600,Farmgate,Savar,2024-09-02 06:43:00,2024-09-02 07:44:00,61,24.07,464.17,3.3,3.9,Completed,,Pathao Pay
8764,R_208764,C_2320,D_3200,Khilgaon,Dhanmondi,2024-07-13 14:12:00,2024-07-13 14:34:00,22,9.47,312.02,3.3,4.8,Canceled,Customer changed mind,bKash
8765,R_208765,C_2420,D_3610,Dhanmondi,Mohakhali,2024-03-28 21:41:00,2024-03-28 22:26:00,45,18.02,500.49,4.2,3.3,Completed,,Pathao Pay
8766,R_208766,C_3429,D_3673,Bashundhara R/A,Baridhara,2024-03-18 11:55:00,2024-03-18 12:22:00,27,6.12,191.82,3.4,4.5,Completed,,Card
8767,R_208767,C_2108,D_3304,Savar,Farmgate,2024-10-15 19:10:00,2024-10-15 19:24:00,14,5.15,135.22,4.6,4,Completed,,Cash
8768,R_208768,C_2712,D_3556,Cantonment,Baridhara,2024-08-13 16:04:00,2024-08-13 16:37:00,33,7.18,224.56,3.1,3.3,Completed,,Nagad
8769,R_208769,C_4153,D_3238,Dhanmondi,Cantonment,2024-01-20 10:09:00,2024-01-20 10:19:00,10,3.19,118.32,4.4,4.7,Completed,,Cash
8770,R_208770,C_2953,D_3314,Mohakhali,Motijheel,2024-01-06 19:00:00,2024-01-06 19:05:00,5,1.15,50,4.2,4.4,Completed,,bKash
8771,R_208771,C_2412,D_3697,Uttara,Rampura,2024-09-02 04:03:00,2024-09-02 04:33:00,30,5.66,152.68,4.9,3.3,Completed,,Nagad
8772,R_208772,C_2507,D_3514,Motijheel,Banani,2024-05-27 03:25:00,2024-05-27 04:01:00,36,10.77,339.49,3.7,4.3,Completed,,bKash
8773,R_208773,C_2267,D_3545,Dhanmondi,Savar,2024-11-20 11:12:00,2024-11-20 11:21:00,9,3.21,110.85,4.4,4.7,Completed,,bKash
8774,R_208774,C_2022,D_3084,Khilgaon,Uttara,2024-05-26 00:03:00,2024-05-26 01:18:00,75,26.21,621.95,3.8,4.8,Completed,,Card
8775,R_208775,C_2165,D_3495,Motijheel,Cantonment,2024-11-29 02:33:00,2024-11-29 02:44:00,11,4.48,160.16,3.6,4.6,Completed,,Pathao Pay
8776,R_208776,C_2599,D_3381,Bashundhara R/A,Cantonment,2024-12-03 19:47:00,2024-12-03 20:46:00,59,20.02,553.42,4.1,4.2,Completed,,bKash
8777,R_208777,C_2617,D_3584,Baridhara,Old Dhaka,2024-04-13 05:26:00,2024-04-13 06:29:00,63,23.91,693.87,3.3,3.3,Completed,,Pathao Pay
8778,R_208778,C_2260,D_3267,Banani,Cantonment,2024-04-06 01:57:00,2024-04-06 02:23:00,26,7.5,190.88,3.2,4.9,Completed,,Cash
8779,R_208779,C_3023,D_3279,Farmgate,Dhanmondi,2024-09-02 04:42:00,2024-09-02 05:36:00,54,23.19,637.19,4.7,4.1,Canceled,Incorrect pickup location,Nagad
8780,R_208780,C_2301,D_3676,Khilgaon,Cantonment,2024-03-16 11:40:00,2024-03-16 12:51:00,71,14.22,276.32,3.4,4.1,Completed,,Pathao Pay
8781,R_208781,C_2162,D_3415,Gulshan,Cantonment,2024-04-04 08:09:00,2024-04-04 08:36:00,27,6.46,151.45,4,4.2,Completed,,Nagad
8782,R_208782,C_4078,D_3684,Cantonment,Mirpur,2024-08-09 11:17:00,2024-08-09 12:11:00,54,19.75,446.73,4.2,4.3,Completed,,Nagad
8783,R_208783,C_2896,D_3534,Motijheel,Rampura,2024-11-10 10:48:00,2024-11-10 11:41:00,53,11.17,283.38,4.7,3.2,Completed,,Pathao Pay
8784,R_208784,C_3434,D_3105,Gulshan,Baridhara,2024-07-16 12:24:00,2024-07-16 13:11:00,47,14.93,391.14,4.6,3.3,Completed,,Card
8785,R_208785,C_3539,D_3376,Rampura,Khilgaon,2024-05-10 12:50:00,2024-05-10 13:55:00,65,15.39,398.23,3.2,3.9,Completed,,Cash
8786,R_208786,C_3774,D_3481,Farmgate,Bashundhara R/A,2024-12-19 20:26:00,2024-12-19 21:33:00,67,25.74,661.09,4.7,3.1,Canceled,Incorrect pickup location,Cash
8787,R_208787,C_3242,D_3698,Baridhara,Savar,2024-06-08 17:34:00,2024-06-08 18:22:00,48,15.85,390.93,3.3,3.8,Completed,,Nagad
8788,R_208788,C_4375,D_3208,Mohakhali,Dhanmondi,2024-09-04 01:44:00,2024-09-04 02:23:00,39,17.29,531.21,3.6,4.7,Completed,,Nagad
8789,R_208789,C_3014,D_3568,Banani,Cantonment,2024-07-28 06:50:00,2024-07-28 07:21:00,31,8.61,269.9,3.7,4.6,Completed,,Cash
8790,R_208790,C_2187,D_3006,Mohakhali,Farmgate,2024-10-28 14:18:00,2024-10-28 14:27:00,9,2.41,72.84,4.6,4.3,Canceled,Driver no-show,bKash
8791,R_208791,C_2225,D_3416,Uttara,Bashundhara R/A,2024-01-29 00:39:00,2024-01-29 01:07:00,28,7.14,230.72,4.9,4.6,Completed,,Nagad
8792,R_208792,C_4004,D_3583,Old Dhaka,Baridhara,2024-11-09 18:55:00,2024-11-09 19:25:00,30,7.71,242.01,4.2,4.6,Completed,,Card
8793,R_208793,C_3215,D_3414,Uttara,Mohakhali,2024-10-20 08:29:00,2024-10-20 09:08:00,39,12.87,296.68,4.5,4.5,Completed,,bKash
8794,R_208794,C_2419,D_3644,Mirpur,Khilgaon,2024-11-17 23:24:00,2024-11-18 00:24:00,60,19.24,386.33,3.8,4.2,Completed,,Nagad
8795,R_208795,C_4413,D_3067,Khilgaon,Dhanmondi,2024-06-15 06:15:00,2024-06-15 06:24:00,9,3.75,125.04,3.9,4.1,Completed,,bKash
8796,R_208796,C_3684,D_3554,Motijheel,Khilgaon,2024-06-09 19:51:00,2024-06-09 20:01:00,10,4.14,128.92,4.6,4.2,Completed,,Card
8797,R_208797,C_3432,D_3466,Old Dhaka,Banani,2024-05-26 07:05:00,2024-05-26 08:04:00,59,10.65,265.93,4.7,3.4,Completed,,Pathao Pay
8798,R_208798,C_3239,D_3621,Bashundhara R/A,Farmgate,2024-02-22 05:37:00,2024-02-22 06:05:00,28,7.26,153.67,3.1,4.7,Completed,,Nagad
8799,R_208799,C_2062,D_3177,Khilgaon,Dhanmondi,2024-06-10 11:12:00,2024-06-10 11:57:00,45,11.31,239,4.9,3.1,Completed,,Cash
8800,R_208800,C_2609,D_3305,Bashundhara R/A,Khilgaon,2024-03-05 09:36:00,2024-03-05 10:50:00,74,17.63,411.18,4.2,4.3,Completed,,Pathao Pay
8801,R_208801,C_2722,D_3620,Banani,Gulshan,2024-06-25 07:05:00,2024-06-25 07:31:00,26,5.51,141.48,4.6,4.3,Completed,,Card
8802,R_208802,C_3244,D_3361,Mohakhali,Rampura,2024-02-22 11:13:00,2024-02-22 11:29:00,16,6.33,205.46,3.2,3.8,Completed,,Pathao Pay
8803,R_208803,C_4494,D_3241,Motijheel,Old Dhaka,2024-04-10 11:47:00,2024-04-10 12:24:00,37,16.22,498.65,4.9,4.5,Completed,,Cash
8804,R_208804,C_2569,D_3423,Khilgaon,Old Dhaka,2024-11-01 09:17:00,2024-11-01 09:31:00,14,2.56,75.33,3.1,3.7,Completed,,Cash
8805,R_208805,C_4457,D_3034,Khilgaon,Banani,2024-04-17 19:24:00,2024-04-17 20:30:00,66,12.34,373.5,3.3,3.9,Completed,,Card
8806,R_208806,C_2473,D_3524,Banani,Motijheel,2024-12-13 11:56:00,2024-12-13 12:48:00,52,20.64,410.93,3.1,4.4,Completed,,Cash
8807,R_208807,C_3276,D_3642,Motijheel,Savar,2024-09-28 02:07:00,2024-09-28 02:29:00,22,8.48,257.97,4.4,3.3,Completed,,Card
8808,R_208808,C_2333,D_3368,Dhanmondi,Farmgate,2024-06-20 12:28:00,2024-06-20 12:44:00,16,3.82,120.36,4.9,3.8,Completed,,bKash
8809,R_208809,C_2102,D_3037,Savar,Motijheel,2024-02-23 14:35:00,2024-02-23 15:09:00,34,7.06,183.14,3.5,3.6,Completed,,Card
8810,R_208810,C_2324,D_3631,Mohakhali,Mirpur,2024-04-22 08:49:00,2024-04-22 09:12:00,23,4.37,141.96,4.6,4.4,Completed,,Pathao Pay
8811,R_208811,C_2019,D_3299,Khilgaon,Cantonment,2024-02-12 19:42:00,2024-02-12 20:45:00,63,23.84,616.55,4.3,4.7,Completed,,Nagad
8812,R_208812,C_4183,D_3474,Gulshan,Bashundhara R/A,2024-02-08 06:48:00,2024-02-08 06:53:00,5,1.15,53.39,4.4,3.6,Completed,,Card
8813,R_208813,C_4158,D_3595,Cantonment,Khilgaon,2024-04-02 03:49:00,2024-04-02 04:51:00,62,27.59,771.93,4,4.4,Canceled,Customer changed mind,Cash
8814,R_208814,C_2023,D_3363,Uttara,Gulshan,2024-10-16 04:51:00,2024-10-16 05:51:00,60,25.7,729.47,4.1,3.2,Completed,,Nagad
8815,R_208815,C_2615,D_3083,Farmgate,Bashundhara R/A,2024-08-26 19:01:00,2024-08-26 19:16:00,15,3.49,127.73,3.2,3.5,Completed,,Card
8816,R_208816,C_2570,D_3660,Cantonment,Mirpur,2024-09-25 03:21:00,2024-09-25 03:46:00,25,11.08,275.16,4.5,4.5,Completed,,Card
8817,R_208817,C_2356,D_3576,Motijheel,Uttara,2024-08-25 19:25:00,2024-08-25 20:37:00,72,27.12,647.12,4.5,3.1,Completed,,Cash
8818,R_208818,C_2759,D_3619,Cantonment,Dhanmondi,2024-07-31 21:42:00,2024-07-31 22:31:00,49,20.07,455.59,3.6,3.2,Completed,,Pathao Pay
8819,R_208819,C_4315,D_3113,Old Dhaka,Gulshan,2024-03-23 21:18:00,2024-03-23 22:08:00,50,20.43,400.56,3.8,4.4,Completed,,Nagad
8820,R_208820,C_3758,D_3681,Savar,Banani,2024-05-11 11:20:00,2024-05-11 12:24:00,64,13.85,448.02,3.9,3.3,Completed,,Cash
8821,R_208821,C_4143,D_3550,Mohakhali,Khilgaon,2024-11-21 10:48:00,2024-11-21 11:43:00,55,17.97,545.77,3.7,4,Completed,,Card
8822,R_208822,C_2205,D_3572,Rampura,Banani,2024-02-18 07:12:00,2024-02-18 07:57:00,45,13.81,395.9,4.6,3.9,Completed,,Cash
8823,R_208823,C_3797,D_3472,Savar,Gulshan,2024-04-29 14:14:00,2024-04-29 15:26:00,72,14.71,464.57,3,5,Completed,,Cash
8824,R_208824,C_2598,D_3658,Gulshan,Baridhara,2024-12-01 21:49:00,2024-12-01 21:54:00,5,1.98,90.94,4.1,4.6,Completed,,bKash
8825,R_208825,C_2251,D_3251,Dhanmondi,Motijheel,2024-12-21 23:49:00,2024-12-22 00:57:00,68,27.07,716.78,4.2,4.3,Completed,,Card
8826,R_208826,C_4474,D_3460,Dhanmondi,Banani,2024-06-13 16:27:00,2024-06-13 17:40:00,73,16.94,420.03,3.8,3.8,Completed,,Pathao Pay
8827,R_208827,C_2391,D_3371,Baridhara,Banani,2024-08-25 21:45:00,2024-08-25 22:38:00,53,18.23,444.13,4.5,3.6,Completed,,Cash
8828,R_208828,C_4393,D_3633,Khilgaon,Cantonment,2024-10-13 03:59:00,2024-10-13 04:25:00,26,10.11,222.13,4.8,4.9,Completed,,Nagad
8829,R_208829,C_3948,D_3518,Savar,Mohakhali,2024-01-08 13:58:00,2024-01-08 14:25:00,27,9.86,245.51,4.1,3.8,Completed,,bKash
8830,R_208830,C_4051,D_3476,Bashundhara R/A,Uttara,2024-12-05 11:14:00,2024-12-05 12:07:00,53,11.7,281.89,4.1,4.2,Completed,,Card
8831,R_208831,C_3966,D_3422,Farmgate,Banani,2024-10-17 06:03:00,2024-10-17 06:10:00,7,1.57,77.25,4.9,4,Completed,,Pathao Pay
8832,R_208832,C_3658,D_3156,Savar,Uttara,2024-03-17 15:20:00,2024-03-17 16:09:00,49,16.76,384.13,3.8,4.9,Completed,,bKash
8833,R_208833,C_3912,D_3554,Motijheel,Dhanmondi,2024-09-16 17:42:00,2024-09-16 18:43:00,61,11.01,262.45,4.1,3.1,Completed,,Pathao Pay
8834,R_208834,C_3641,D_3599,Motijheel,Uttara,2024-11-24 20:37:00,2024-11-24 21:50:00,73,24.97,722.27,4.9,3,Completed,,bKash
8835,R_208835,C_3593,D_3251,Savar,Mohakhali,2024-09-24 11:16:00,2024-09-24 11:39:00,23,6.23,213.57,4.3,3.8,Completed,,Cash
8836,R_208836,C_3758,D_3260,Uttara,Khilgaon,2024-03-09 18:31:00,2024-03-09 18:56:00,25,5.38,155.26,4.1,4.5,Completed,,bKash
8837,R_208837,C_3569,D_3639,Motijheel,Cantonment,2024-10-06 05:58:00,2024-10-06 06:10:00,12,5.18,154.3,3.4,4.6,Completed,,bKash
8838,R_208838,C_3561,D_3496,Mohakhali,Bashundhara R/A,2024-09-30 02:08:00,2024-09-30 03:12:00,64,15.03,407.05,4.7,3.1,Canceled,Traffic,Nagad
8839,R_208839,C_2872,D_3567,Gulshan,Cantonment,2024-02-06 08:44:00,2024-02-06 09:10:00,26,10.24,333.86,3.1,3.2,Completed,,bKash
8840,R_208840,C_3037,D_3209,Uttara,Old Dhaka,2024-04-01 03:33:00,2024-04-01 03:46:00,13,2.91,87.79,3,4.8,Completed,,Cash
8841,R_208841,C_3306,D_3408,Rampura,Cantonment,2024-08-18 17:06:00,2024-08-18 17:40:00,34,7.42,190.62,4.7,4.3,Completed,,Pathao Pay
8842,R_208842,C_2427,D_3667,Gulshan,Banani,2024-11-29 23:05:00,2024-11-29 23:37:00,32,12.92,369.79,3.7,4.4,Completed,,Nagad
8843,R_208843,C_3917,D_3238,Khilgaon,Rampura,2024-02-14 03:05:00,2024-02-14 03:14:00,9,2.45,94.88,4.7,4.2,Completed,,Pathao Pay
8844,R_208844,C_3831,D_3635,Old Dhaka,Banani,2024-01-15 10:49:00,2024-01-15 11:46:00,57,24.7,612.86,4.4,4.9,Completed,,Card
8845,R_208845,C_4337,D_3159,Dhanmondi,Rampura,2024-03-17 06:52:00,2024-03-17 08:03:00,71,15.99,341.09,4.5,3.6,Completed,,Cash
8846,R_208846,C_2697,D_3055,Old Dhaka,Banani,2024-09-28 12:09:00,2024-09-28 12:48:00,39,15.47,383.35,4,3.3,Completed,,Cash
8847,R_208847,C_4263,D_3133,Bashundhara R/A,Mohakhali,2024-01-13 06:32:00,2024-01-13 06:48:00,16,6.14,158.03,4.4,4.7,Completed,,Cash
8848,R_208848,C_2301,D_3684,Bashundhara R/A,Mohakhali,2024-09-26 00:38:00,2024-09-26 01:30:00,52,14.13,429.86,4,3.8,Completed,,Cash
8849,R_208849,C_3203,D_3331,Bashundhara R/A,Mirpur,2024-11-24 19:09:00,2024-11-24 20:09:00,60,11.63,334.66,4.6,3.3,Completed,,Nagad
8850,R_208850,C_2405,D_3521,Motijheel,Gulshan,2024-09-03 17:34:00,2024-09-03 18:35:00,61,26.19,493.87,4,3.7,Completed,,Pathao Pay
8851,R_208851,C_4157,D_3057,Motijheel,Bashundhara R/A,2024-08-26 21:17:00,2024-08-26 22:05:00,48,9.31,210.61,4.9,4.3,Completed,,bKash
8852,R_208852,C_2350,D_3140,Mirpur,Old Dhaka,2024-04-28 14:50:00,2024-04-28 15:29:00,39,14.28,416.46,3.9,3.3,Completed,,Card
8853,R_208853,C_3694,D_3134,Gulshan,Mirpur,2024-12-16 16:06:00,2024-12-16 16:57:00,51,10.43,245.72,4,3.1,Canceled,Traffic,Card
8854,R_208854,C_2342,D_3441,Banani,Baridhara,2024-08-21 16:14:00,2024-08-21 16:53:00,39,14.61,335.61,4.7,3.2,Completed,,bKash
8855,R_208855,C_3019,D_3558,Banani,Uttara,2024-05-13 08:07:00,2024-05-13 08:43:00,36,8.18,192.55,3.4,3.4,Completed,,Card
8856,R_208856,C_4254,D_3530,Banani,Mirpur,2024-08-14 10:20:00,2024-08-14 11:15:00,55,19,453.37,3.3,4.3,Completed,,Pathao Pay
8857,R_208857,C_4261,D_3606,Khilgaon,Baridhara,2024-08-23 16:27:00,2024-08-23 16:49:00,22,4.3,164.92,4.4,3.3,Canceled,Customer changed mind,Card
8858,R_208858,C_2976,D_3347,Farmgate,Mirpur,2024-05-27 13:48:00,2024-05-27 14:59:00,71,24.34,628.43,3.4,4.2,Completed,,Pathao Pay
8859,R_208859,C_3050,D_3267,Savar,Mohakhali,2024-12-26 22:41:00,2024-12-26 23:25:00,44,12.05,325.76,4.2,3.6,Completed,,Nagad
8860,R_208860,C_2353,D_3488,Gulshan,Dhanmondi,2024-05-21 15:20:00,2024-05-21 15:39:00,19,7.03,233.84,4.6,4.8,Completed,,Pathao Pay
8861,R_208861,C_2374,D_3394,Baridhara,Mirpur,2024-11-24 09:36:00,2024-11-24 09:50:00,14,5.49,169.11,3,3.4,Canceled,Customer changed mind,Pathao Pay
8862,R_208862,C_3423,D_3242,Mohakhali,Banani,2024-10-21 00:58:00,2024-10-21 02:01:00,63,14.69,442.47,3.6,3.8,Completed,,Nagad
8863,R_208863,C_3105,D_3513,Dhanmondi,Mohakhali,2024-08-28 23:01:00,2024-08-28 23:08:00,7,1.9,66.31,4,3.1,Completed,,bKash
8864,R_208864,C_4477,D_3401,Old Dhaka,Mohakhali,2024-10-20 01:54:00,2024-10-20 02:55:00,61,23.81,650.15,3.2,3.9,Completed,,Card
8865,R_208865,C_3415,D_3295,Cantonment,Bashundhara R/A,2024-06-13 00:43:00,2024-06-13 00:51:00,8,2.84,101.57,4.6,4.1,Canceled,Customer changed mind,Card
8866,R_208866,C_3526,D_3068,Khilgaon,Dhanmondi,2024-07-25 16:52:00,2024-07-25 17:41:00,49,8.83,191.87,3.2,4.7,Completed,,Card
8867,R_208867,C_2453,D_3055,Baridhara,Bashundhara R/A,2024-12-29 19:44:00,2024-12-29 20:49:00,65,20.97,607.62,4.9,3.4,Completed,,Card
8868,R_208868,C_2669,D_3436,Mirpur,Cantonment,2024-01-26 02:22:00,2024-01-26 02:36:00,14,2.52,102.82,3,4.3,Completed,,Nagad
8869,R_208869,C_3991,D_3502,Motijheel,Baridhara,2024-02-26 05:26:00,2024-02-26 05:54:00,28,10.33,237.69,4.9,4.5,Completed,,Pathao Pay
8870,R_208870,C_3407,D_3184,Old Dhaka,Mohakhali,2024-08-21 14:33:00,2024-08-21 14:52:00,19,6,170.23,4.1,4.2,Completed,,Cash
8871,R_208871,C_3206,D_3614,Dhanmondi,Mirpur,2024-08-25 01:28:00,2024-08-25 02:11:00,43,9.41,238.42,4.1,4.5,Completed,,Cash
8872,R_208872,C_2667,D_3668,Baridhara,Mirpur,2024-01-04 10:13:00,2024-01-04 10:18:00,5,2.21,86.06,4.9,4.2,Completed,,bKash
8873,R_208873,C_3358,D_3227,Rampura,Banani,2024-08-25 09:36:00,2024-08-25 09:54:00,18,6.28,150.48,3.4,3.8,Completed,,Cash
8874,R_208874,C_3125,D_3424,Motijheel,Rampura,2024-09-06 07:23:00,2024-09-06 07:30:00,7,2.55,90.27,4.1,3.4,Canceled,Driver no-show,Card
8875,R_208875,C_2155,D_3284,Rampura,Savar,2024-04-19 21:20:00,2024-04-19 21:51:00,31,13.38,347.76,3.1,4.6,Completed,,Card
8876,R_208876,C_3862,D_3378,Old Dhaka,Bashundhara R/A,2024-06-30 19:31:00,2024-06-30 20:04:00,33,14.75,428.86,3.9,4.1,Completed,,Pathao Pay
8877,R_208877,C_3957,D_3394,Bashundhara R/A,Banani,2024-08-07 14:29:00,2024-08-07 14:52:00,23,7.2,224.37,4.3,3.4,Completed,,bKash
8878,R_208878,C_4467,D_3093,Khilgaon,Motijheel,2024-07-30 16:21:00,2024-07-30 16:40:00,19,5.12,188.12,4.1,3.6,Completed,,Cash
8879,R_208879,C_3756,D_3073,Cantonment,Khilgaon,2024-09-21 14:37:00,2024-09-21 14:46:00,9,2.15,83.88,3.5,3.8,Completed,,Pathao Pay
8880,R_208880,C_2412,D_3184,Savar,Rampura,2024-01-06 15:58:00,2024-01-06 16:52:00,54,14.13,353.41,3.4,3.5,Completed,,Card
8881,R_208881,C_4419,D_3638,Motijheel,Khilgaon,2024-07-12 17:30:00,2024-07-12 18:43:00,73,29.07,584.55,4.3,4.5,Completed,,Card
8882,R_208882,C_3455,D_3105,Rampura,Farmgate,2024-06-17 12:34:00,2024-06-17 13:06:00,32,12.38,351.53,4.6,4.7,Completed,,bKash
8883,R_208883,C_2567,D_3228,Dhanmondi,Gulshan,2024-05-25 14:10:00,2024-05-25 14:33:00,23,4.15,153.02,3.6,3.6,Completed,,bKash
8884,R_208884,C_2581,D_3528,Farmgate,Mohakhali,2024-10-27 01:46:00,2024-10-27 02:33:00,47,18.19,440.71,3.7,4.9,Completed,,bKash
8885,R_208885,C_4482,D_3367,Mohakhali,Khilgaon,2024-10-30 17:22:00,2024-10-30 17:31:00,9,1.68,78.4,3.6,3,Completed,,Nagad
8886,R_208886,C_2905,D_3376,Motijheel,Mirpur,2024-12-24 06:13:00,2024-12-24 06:36:00,23,5.03,184.38,3.3,4.5,Completed,,Card
8887,R_208887,C_2134,D_3655,Khilgaon,Banani,2024-05-30 17:06:00,2024-05-30 17:46:00,40,12.4,304.32,3.4,3.8,Completed,,Cash
8888,R_208888,C_2407,D_3504,Cantonment,Mohakhali,2024-12-02 18:53:00,2024-12-02 19:57:00,64,28.79,695.65,4.2,4.1,Completed,,Nagad
